is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,call_external_method,full_name,is_code_smell
True,False,False,False,False,False,True,com.fsck.k9.activity.setup.OpenPgpAppSelectDialog$OpenPgpAppSelectFragment,false
True,False,False,False,False,False,True,com.fsck.k9.activity.setup.OpenPgpAppSelectDialog$ApgDeprecationDialogFragment,false
True,False,False,False,False,False,False,com.fsck.k9.activity.setup.OpenPgpAppSelectDialog$OpenPgpProviderEntry,false
False,False,False,False,False,False,True,com.fsck.k9.activity.setup.Prefs$android.preference.Preference$OnPreferenceChangeListener2,false
False,False,False,False,False,False,True,com.fsck.k9.activity.setup.Prefs$android.preference.Preference$OnPreferenceChangeListener3,false
False,False,False,False,False,False,True,com.fsck.k9.activity.setup.Prefs$android.preference.Preference$OnPreferenceChangeListener4,false
False,False,False,False,False,False,True,com.fsck.k9.activity.setup.Prefs$android.preference.Preference$OnPreferenceChangeListener5,false
False,False,False,False,False,False,True,com.fsck.k9.activity.setup.Prefs$com.fsck.k9.helper.FileBrowserHelper$FileBrowserFailOverCallback6,false
False,False,False,False,False,False,True,com.fsck.k9.activity.setup.SliderPreference$android.widget.SeekBar$OnSeekBarChangeListener1,false
False,False,False,False,False,False,True,com.fsck.k9.activity.AccountList$AccountsAdapter,false
False,False,False,False,False,False,True,com.fsck.k9.activity.AccountList$LoadAccounts,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$java.lang.RunnableAccountsHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$java.lang.RunnableAccountsHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$java.lang.RunnableAccountsHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$java.lang.RunnableAccountsHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$java.lang.RunnableAccountsHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$AccountsHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$com.fsck.k9.activity.ActivityListener1,false
False,True,False,False,False,False,False,com.fsck.k9.activity.Accounts$ACCOUNT_LOCATION,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$android.content.DialogInterface$OnClickListenerPasswordPromptDialog,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$android.content.DialogInterface$OnClickListenerPasswordPromptDialog,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$android.widget.CompoundButton.OnCheckedChangeListenerPasswordPromptDialog,false
True,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$PasswordPromptDialog,false
True,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$SetPasswordsAsyncTask,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$java.lang.Runnable3,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$java.lang.Runnable4,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$java.lang.Runnable5,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$java.lang.Runnable6,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$android.content.DialogInterface$OnClickListener8,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$android.content.DialogInterface$OnClickListener7,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$android.content.DialogInterface$OnClickListenerSimpleDialog,false
True,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$SimpleDialog,false
True,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$AccountsImportedDialog,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$android.content.DialogInterface.OnMultiChoiceClickListenerImportSelectionDialog,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$android.content.DialogInterface$OnClickListenerImportSelectionDialog,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$android.content.DialogInterface$OnClickListenerImportSelectionDialog,false
True,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$ImportSelectionDialog,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$android.view.View.OnClickListenerAccountsAdapter,false
False,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$AccountsAdapter,false
True,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$ExportAsyncTask,false
True,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$ImportAsyncTask,false
True,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$ListImportContentsAsyncTask,false
True,False,False,False,False,False,True,com.fsck.k9.activity.Accounts$MoveAccountAsyncTask,false
True,False,False,False,False,False,True,com.fsck.k9.activity.AlternateRecipientAdapter$RecipientTokenHolder,false
False,False,False,False,False,False,True,com.fsck.k9.activity.ChooseFolder$android.widget.AdapterView$OnItemClickListener3,false
False,False,False,False,False,False,True,com.fsck.k9.activity.ChooseFolder$ChooseFolderHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.ChooseFolder$android.widget.SearchView$OnQueryTextListener4,false
False,False,False,False,False,False,True,com.fsck.k9.activity.ChooseFolder$java.util.Comparator1,false
False,False,False,False,False,False,True,com.fsck.k9.activity.ChooseFolder$java.lang.Runnable1,false
False,False,False,False,False,False,True,com.fsck.k9.activity.ChooseFolder$com.fsck.k9.controller.SimpleMessagingListener1,false
False,False,False,False,False,False,True,com.fsck.k9.activity.ChooseIdentity$android.widget.AdapterView$OnItemClickListener1,false
False,False,False,False,False,False,True,com.fsck.k9.activity.ConfirmationDialog$android.content.DialogInterface$OnClickListener1,false
False,False,False,False,False,False,True,com.fsck.k9.activity.ConfirmationDialog$android.content.DialogInterface$OnClickListener2,false
False,False,False,False,False,False,True,com.fsck.k9.activity.EditIdentity$android.widget.CompoundButton$OnCheckedChangeListener1,false
False,False,False,False,False,False,True,com.fsck.k9.activity.FolderList$java.lang.RunnableFolderListHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.FolderList$java.lang.RunnableFolderListHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.FolderList$java.lang.RunnableFolderListHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.FolderList$java.lang.RunnableFolderListHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.FolderList$java.lang.RunnableFolderListHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.FolderList$java.lang.RunnableFolderListHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.FolderList$FolderListHandler,false
False,False,False,False,False,False,True,com.fsck.k9.activity.FolderList$android.widget.SearchView$OnQueryTextListener3,false
False,False,False,False,False,False,True,com.fsck.k9.activity.FolderList$android.widget.SearchView$OnCloseListener4,false
False,False,False,False,False,False,True,com.fsck.k9.activity.FolderList$com.fsck.k9.activity.ActivityListenerFolderListAdapter,false
False,False,False,False,False,False,True,com.fsck.k9.activity.FolderList$android.view.View.OnClickListenerFolderListAdapter,false
False,False,False,False,False,False,True,com.fsck.k9.activity.FolderList$FolderListAdapter$FolderListFilter,false
False,False,False,False,False,False,True,com.fsck.k9.activity.FolderList$FolderListAdapter,false
True,False,False,False,False,False,False,com.fsck.k9.activity.FolderList$FolderViewHolder,false
True,False,False,False,False,False,True,com.fsck.k9.activity.K9PreferenceActivity$PreferenceChangeListener,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageCompose$android.content.DialogInterface$OnClickListener8,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageCompose$android.content.DialogInterface$OnClickListener7,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageCompose$android.content.DialogInterface$OnClickListener10,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageCompose$android.content.DialogInterface$OnClickListener9,false
True,False,False,False,False,False,True,com.fsck.k9.activity.MessageCompose$SendMessageTask,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageCompose$java.lang.Runnable1,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageCompose$java.lang.Runnable1,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageCompose$com.fsck.k9.activity.MessageLoaderHelper$MessageLoaderCallbacks1,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageCompose$com.fsck.k9.controller.SimpleMessagingListener2,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageCompose$com.fsck.k9.activity.compose.AttachmentPresenter$AttachmentMvpView3,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageCompose$android.os.Handler4,false
False,True,False,False,False,False,False,com.fsck.k9.activity.MessageCompose$Action,false
False,True,False,False,False,False,False,com.fsck.k9.activity.MessageList$DisplayMode,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageList$StorageListenerImplementation,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageList$java.lang.Runnable1,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageLoaderHelper$android.app.LoaderManager.LoaderCallbacks1,false
False,False,False,False,False,False,True,com.fsck.k9.activity.MessageLoaderHelper$android.app.LoaderManager.LoaderCallbacks3,false
False,False,False,False,False,False,True,com.fsck.k9.activity.NotificationDeleteConfirmation$java.lang.Runnable2,false
False,False,False,False,False,False,True,com.fsck.k9.activity.UnreadWidgetConfiguration$android.preference.Preference$OnPreferenceClickListener1,false
False,False,False,False,False,False,True,com.fsck.k9.activity.UnreadWidgetConfiguration$android.preference.Preference$OnPreferenceChangeListener2,false
False,False,False,False,False,False,True,com.fsck.k9.activity.UnreadWidgetConfiguration$android.preference.Preference$OnPreferenceClickListener3,false
False,False,False,False,False,False,True,com.fsck.k9.activity.UpgradeDatabases$UpgradeDatabaseBroadcastReceiver,false
False,False,False,False,False,False,True,com.fsck.k9.controller.imap.ImapSync$com.fsck.k9.mail.MessageRetrievalListener2,false
False,False,False,False,False,False,True,com.fsck.k9.controller.imap.ImapSync$java.lang.Runnable3,false
False,False,False,False,False,False,True,com.fsck.k9.controller.imap.ImapSync$com.fsck.k9.mail.MessageRetrievalListener3,false
False,False,False,False,False,False,True,com.fsck.k9.controller.imap.ImapSyncTest$org.mockito.stubbing.Answer1,false
False,False,False,False,False,False,True,com.fsck.k9.controller.imap.ImapSyncTest$org.mockito.stubbing.Answer2,false
False,True,False,False,False,False,False,com.fsck.k9.controller.MemorizingMessagingListener$MemorizingState,false
True,False,False,False,False,False,False,com.fsck.k9.controller.MemorizingMessagingListener$Memory,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Thread2,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$com.fsck.k9.mail.MessageRetrievalListener6,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable8,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$com.fsck.k9.mail.MessageRetrievalListener11,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable12,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$com.fsck.k9.mail.MessageRetrievalListener12,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable13,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable20,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable22,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable24,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable26,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$com.fsck.k9.controller.MessagingController$MessageActor26,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable28,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$com.fsck.k9.controller.MessagingController$MessageActor28,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable33,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable35,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable35,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable36,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable37,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable38,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable39,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable40,false
True,False,False,False,False,False,False,com.fsck.k9.controller.MessagingController$Command,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingController$java.lang.Runnable41,false
True,False,False,False,False,False,False,com.fsck.k9.controller.MessagingControllerCommands$PendingCommand,false
True,False,False,False,False,False,False,com.fsck.k9.controller.MessagingControllerCommands$PendingMoveOrCopy,false
True,False,False,False,False,False,False,com.fsck.k9.controller.MessagingControllerCommands$PendingEmptyTrash,false
True,False,False,False,False,False,False,com.fsck.k9.controller.MessagingControllerCommands$PendingSetFlag,false
True,False,False,False,False,False,False,com.fsck.k9.controller.MessagingControllerCommands$PendingAppend,false
True,False,False,False,False,False,False,com.fsck.k9.controller.MessagingControllerCommands$PendingMarkAllAsRead,false
True,False,False,False,False,False,False,com.fsck.k9.controller.MessagingControllerCommands$PendingExpunge,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingControllerPushReceiver$com.fsck.k9.controller.SimpleMessagingListener1,false
False,False,False,False,False,False,True,com.fsck.k9.controller.MessagingControllerTest$org.mockito.stubbing.Answer4,false
False,False,False,False,False,False,True,com.fsck.k9.controller.ProgressBodyFactory$java.util.TimerTask1,false
False,False,False,False,False,False,True,com.fsck.k9.fragment.AttachmentDownloadDialogFragment$com.fsck.k9.controller.SimpleMessagingListener1,false
False,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragment$android.content.BroadcastReceiver1,false
False,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragment$java.lang.RunnableMessageListActivityListener,false
False,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragment$MessageListActivityListener,false
True,False,False,False,False,False,False,com.fsck.k9.fragment.MessageListFragment$FooterViewHolder,false
False,True,False,False,False,False,False,com.fsck.k9.fragment.MessageListFragment$FolderOperation,false
False,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragment$ActionModeCallback,false
True,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragmentComparators$ReverseComparator,false
True,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragmentComparators$ComparatorChain,false
True,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragmentComparators$ReverseIdComparator,false
True,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragmentComparators$AttachmentComparator,false
True,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragmentComparators$FlaggedComparator,false
True,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragmentComparators$UnreadComparator,false
True,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragmentComparators$DateComparator,false
True,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragmentComparators$ArrivalComparator,false
True,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragmentComparators$SubjectComparator,false
True,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListFragmentComparators$SenderComparator,false
False,False,False,False,False,False,True,com.fsck.k9.fragment.MessageListHandler$java.lang.Runnable1,false
False,True,False,False,False,False,False,com.fsck.k9.helper.jsoup.AdvancedNodeTraversor$FilterResult,false
False,True,False,False,False,True,False,com.fsck.k9.helper.jsoup.NodeFilter$HeadFilterDecision,false
False,True,False,False,False,True,False,com.fsck.k9.helper.jsoup.NodeFilter$TailFilterDecision,false
False,False,False,False,False,False,True,com.fsck.k9.helper.FileBrowserHelper$android.content.DialogInterface$OnClickListener1,false
True,False,False,False,False,False,True,com.fsck.k9.helper.MailTo$CaseInsensitiveParamWrapper,false
False,False,False,False,False,False,True,com.fsck.k9.helper.MessageHelperTest$com.fsck.k9.helper.Contacts1,false
False,False,False,False,False,False,True,com.fsck.k9.helper.MessageHelperTest$com.fsck.k9.helper.Contacts2,false
True,False,False,False,False,False,True,com.fsck.k9.helper.ReplyToParser$ReplyToAddresses,false
False,True,False,False,False,False,False,com.fsck.k9.helper.UnreadWidgetProperties$Type,false
True,False,False,False,False,False,False,com.fsck.k9.mail.filter.Base64$DecoderException,false
True,False,False,False,False,False,False,com.fsck.k9.mail.filter.Base64$EncoderException,false
True,False,False,False,False,False,False,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState,false
True,False,False,False,False,False,False,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState,false
True,False,False,False,False,False,False,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState,false
True,False,False,False,False,False,False,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState,false
True,False,False,False,False,False,False,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState,false
True,False,False,False,False,False,False,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState,false
True,False,False,False,False,False,False,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState,false
True,False,False,False,False,False,False,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState,false
False,True,False,False,False,False,False,com.fsck.k9.mail.filter.SignSafeOutputStream$State,false
False,False,False,False,False,False,True,com.fsck.k9.mail.internet.BinaryTempFileBody$BinaryTempFileBodyInputStream,false
True,False,False,False,False,False,False,com.fsck.k9.mail.internet.DecoderUtil$EncodedWord,false
False,True,False,False,False,False,False,com.fsck.k9.mail.internet.EncoderUtil$Encoding,false
False,True,False,False,False,False,False,com.fsck.k9.mail.internet.Iso2022JpToShiftJisInputStream$Charset,false
True,False,False,False,False,False,True,com.fsck.k9.mail.internet.MimeHeader$Field,false
False,False,False,False,False,False,True,com.fsck.k9.mail.internet.MimeMessage$MimeMessageBuilder,false
False,False,False,False,False,False,True,com.fsck.k9.mail.internet.MimeUtility$org.apache.james.mime4j.codec.Base64InputStream1,false
False,False,False,False,False,False,True,com.fsck.k9.mail.internet.MimeUtility$org.apache.james.mime4j.codec.QuotedPrintableInputStream2,false
False,False,False,False,False,True,False,com.fsck.k9.mail.internet.Viewable$Textual,false
False,False,False,False,False,True,False,com.fsck.k9.mail.internet.Viewable$Text,false
False,False,False,False,False,True,False,com.fsck.k9.mail.internet.Viewable$Flowed,false
False,False,False,False,False,True,False,com.fsck.k9.mail.internet.Viewable$Html,false
False,False,False,False,False,True,False,com.fsck.k9.mail.internet.Viewable$MessageHeader,false
False,False,False,False,False,True,False,com.fsck.k9.mail.internet.Viewable$Alternative,false
True,False,False,False,False,False,True,com.fsck.k9.mail.message.MessageHeaderParser$MessageHeaderParserContentHandler,false
False,False,False,False,False,False,True,com.fsck.k9.mail.power.TracingPowerManager$java.util.TimerTaskTracingWakeLock,false
False,False,False,False,False,False,True,com.fsck.k9.mail.power.TracingPowerManager$TracingWakeLock,false
True,False,False,False,False,False,False,com.fsck.k9.mail.ssl.LocalKeyStore$LocalKeyStoreHolder,false
True,False,False,False,False,False,True,com.fsck.k9.mail.ssl.TrustManagerFactory$SecureX509TrustManager,false
True,False,False,False,False,False,False,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$ExpectedCommand,false
True,False,False,False,False,False,False,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$CannedResponse,false
True,False,False,False,False,False,False,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$CloseConnection,false
True,False,False,False,False,False,False,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$EnableCompression,false
True,False,False,False,False,False,False,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$UpgradeToTls,false
True,False,False,False,False,False,False,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$UnexpectedCommandException,false
True,False,False,False,False,False,True,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$MockServerThread,false
True,False,False,False,False,False,True,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$DefaultLogger,false
True,False,False,False,False,False,True,com.fsck.k9.mail.store.imap.IdGrouper$GroupedIds,false
True,False,False,False,False,False,False,com.fsck.k9.mail.store.imap.IdGrouper$ContiguousIdGroup,false
False,False,False,False,False,False,True,com.fsck.k9.mail.store.imap.ImapConnectionTest$com.fsck.k9.mail.oauth.OAuth2TokenProvider1,false
True,False,False,False,False,False,False,com.fsck.k9.mail.store.imap.ImapFolder$java.lang.ThreadLocal1,false
False,False,False,False,False,False,True,com.fsck.k9.mail.store.imap.ImapFolderPusher$PushRunnable,false
True,False,False,False,False,False,False,com.fsck.k9.mail.store.imap.ImapFolderPusher$IdleStopper,false
False,False,False,False,False,False,True,com.fsck.k9.mail.store.imap.ImapFolderTest$org.mockito.stubbing.Answer2,false
False,False,False,False,False,False,True,com.fsck.k9.mail.store.imap.ImapFolderTest$org.mockito.stubbing.Answer1,false
True,False,False,False,False,False,True,com.fsck.k9.mail.store.imap.ImapPusherTest$TestImapPusher,false
True,False,False,False,False,False,False,com.fsck.k9.mail.store.imap.ImapResponseParserTest$TestImapResponseCallback,false
True,False,False,False,False,False,False,com.fsck.k9.mail.store.imap.ImapResponseParserTest$ImapResponseParserTestException,false
True,False,False,False,False,False,True,com.fsck.k9.mail.store.imap.ImapResponseParserTest$TestUntaggedHandler,false
True,False,False,False,False,False,True,com.fsck.k9.mail.store.imap.ImapStoreTest$TestImapStore,false
False,False,False,False,False,False,True,com.fsck.k9.mail.store.pop3.Pop3Store$Pop3Folder,false
True,False,False,False,False,False,True,com.fsck.k9.mail.store.pop3.Pop3Store$Pop3Message,false
True,False,False,False,False,False,True,com.fsck.k9.mail.store.pop3.Pop3Store$Pop3Capabilities,false
True,False,False,False,False,False,True,com.fsck.k9.mail.store.pop3.Pop3Store$Pop3ResponseInputStream,false
True,False,False,False,False,False,False,com.fsck.k9.mail.store.pop3.Pop3Store$Pop3ErrorResponse,false
False,False,False,False,False,False,True,com.fsck.k9.mail.store.webdav.WebDavFolderTest$org.mockito.stubbing.Answer1,false
False,False,False,False,False,False,True,com.fsck.k9.mail.store.webdav.WebDavFolderTest$org.mockito.stubbing.Answer2,false
False,False,False,False,False,False,True,com.fsck.k9.mail.store.webdav.WebDavFolderTest$org.mockito.stubbing.Answer3,false
False,False,False,False,False,False,True,com.fsck.k9.mail.store.webdav.WebDavFolderTest$org.mockito.stubbing.Answer4,false
True,False,False,False,False,False,False,com.fsck.k9.mail.store.webdav.WebDavHttpClient$WebDavHttpClientFactory,false
False,False,False,False,False,False,True,com.fsck.k9.mail.store.webdav.WebDavStoreTest$org.mockito.stubbing.Answer1,false
True,False,False,False,False,False,False,com.fsck.k9.mail.transport.mockServer.MockSmtpServer$ExpectedCommand,false
True,False,False,False,False,False,False,com.fsck.k9.mail.transport.mockServer.MockSmtpServer$CannedResponse,false
True,False,False,False,False,False,False,com.fsck.k9.mail.transport.mockServer.MockSmtpServer$CloseConnection,false
True,False,False,False,False,False,False,com.fsck.k9.mail.transport.mockServer.MockSmtpServer$UnexpectedCommandException,false
True,False,False,False,False,False,True,com.fsck.k9.mail.transport.mockServer.MockSmtpServer$MockServerThread,false
True,False,False,False,False,False,True,com.fsck.k9.mail.transport.mockServer.MockSmtpServer$DefaultLogger,false
True,False,False,False,False,False,False,com.fsck.k9.mail.transport.smtp.SmtpTransport$CommandResponse,false
True,False,False,False,False,False,False,com.fsck.k9.mail.transport.smtp.SmtpTransportTest$TestSmtpTransport,false
False,True,False,False,False,False,False,com.fsck.k9.mail.CertificateValidationException$Reason,false
False,True,False,False,False,False,False,com.fsck.k9.mail.FetchProfile$Item,false
False,True,False,False,False,False,False,com.fsck.k9.mail.Folder$FolderClass,false
False,True,False,False,False,False,False,com.fsck.k9.mail.Folder$FolderType,false
True,False,False,False,False,False,False,com.fsck.k9.mail.K9MailLib$DefaultDebugStatus,false
False,True,False,False,False,False,False,com.fsck.k9.mail.Message$RecipientType,false
False,True,False,False,False,False,False,com.fsck.k9.mail.ServerSettings$Type,false
True,False,False,False,False,False,True,com.fsck.k9.mailstore.migrations.MigrationTo51$MimeStructureState,false
True,False,False,False,False,False,False,com.fsck.k9.mailstore.migrations.MigrationTo60$OldPendingCommand,false
False,True,False,False,False,False,False,com.fsck.k9.mailstore.CryptoResultAnnotation$CryptoError,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.DeferredFileBody$com.fsck.k9.mailstore.util.DeferredFileOutputStream1,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.DeferredFileBodyTest$com.fsck.k9.mailstore.util.FileFactory1,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback1,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback2,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback3,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback4,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback5,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback6,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback7,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback8,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback9,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback10,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback11,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback12,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback13,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback14,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback15,false
True,False,False,False,False,False,False,com.fsck.k9.mailstore.LocalFolder$PartContainer,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback18,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback27,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback19,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback20,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback21,false
False,False,False,False,False,False,True,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback22,false
