is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,full_name
false,false,false,false,false,false,com.eolwral.osmonitor.ui.ProcessFragment$SortbyPid
false,false,false,false,false,false,com.eolwral.osmonitor.OSMonitorService$1
false,false,false,false,false,false,com.eolwral.osmonitor.OSMonitor$1
false,false,false,false,false,false,com.eolwral.osmonitor.OSMonitorService$2
false,false,false,false,false,false,com.eolwral.osmonitor.ui.ProcessProrityFragment$SetProrityListener
false,false,false,false,false,false,com.eolwral.osmonitor.util.ProcessUtil$QueueJob
false,false,false,false,false,false,com.eolwral.osmonitor.ui.ProcessProrityFragment$SelectProrityListener
false,false,false,false,false,false,org.adw.launcher.AllAppsSlidingView$RecycleBin
false,false,false,false,false,false,org.adw.launcher.Search$1
false,false,false,false,false,false,org.adw.launcher.DockBar$DockbarGestureListener
false,false,false,false,false,false,org.adw.launcher.catalogue.AppGroupAdapter$ListItem
false,false,false,false,false,false,org.adw.launcher.ColorPickerDialog$2
false,false,false,false,false,false,org.adw.launcher.ColorPickerDialog$1
false,false,false,false,false,false,org.adw.launcher.ColorPickerDialog$3
false,false,false,false,false,false,org.adw.launcher.Search$2
false,false,false,false,false,false,org.adw.launcher.NumberPicker$NumberPickerInputFilter
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$ExportDatabaseTask
false,false,false,false,false,false,org.adw.launcher.DragLayer$ScrollRunnable
false,false,false,false,false,false,org.adw.launcher.Launcher$PreviewTouchHandler
false,false,false,false,false,false,org.adw.launcher.Launcher$CreateGrpDialog
false,false,false,false,false,false,org.adw.launcher.AddAdapter$ListItem
false,false,false,false,false,false,org.adw.launcher.AllAppsSlidingView$AdapterDataSetObserver
false,false,false,false,false,false,org.adw.launcher.Launcher$AppWidgetResetObserver
false,false,false,false,false,false,org.adw.launcher.Launcher$1
false,false,false,false,false,false,org.adw.launcher.ActivityPickerActivity$PackageInfoComparable
false,false,false,false,false,false,org.adw.launcher.Launcher$9
false,false,false,false,false,false,org.adw.launcher.Launcher$8
false,false,false,false,false,false,org.adw.launcher.Launcher$6
false,false,false,false,false,false,org.adw.launcher.Launcher$5
false,false,false,false,false,false,org.adw.launcher.Launcher$4
false,false,false,false,false,false,org.adw.launcher.Launcher$3
false,false,false,false,false,false,org.adw.launcher.Search$FromParentOriginAnimation
false,false,false,false,false,false,org.adw.launcher.Launcher$2
false,false,false,false,false,false,org.adw.launcher.CustomShirtcutActivity$1
false,false,false,false,false,false,org.adw.launcher.AllAppsSlidingView$LayoutParams
false,false,false,false,false,false,org.adw.launcher.LauncherAppWidgetHostView$CheckForLongPress
false,false,false,false,false,false,org.adw.launcher.Launcher$13
false,false,false,false,false,false,org.adw.launcher.Launcher$14
false,false,false,false,false,false,org.adw.launcher.Launcher$CloseSystemDialogsIntentReceiver
false,false,false,false,false,false,org.adw.launcher.Launcher$15
false,false,false,false,false,false,org.adw.launcher.Launcher$16
false,false,false,false,false,false,org.adw.launcher.Launcher$10
false,false,false,false,false,false,org.adw.launcher.Launcher$11
false,false,false,false,false,false,org.adw.launcher.Launcher$12
false,false,false,false,false,false,org.adw.launcher.CustomShirtcutActivity$IconTypeDialog
false,false,false,false,false,false,org.adw.launcher.WallpaperChooser$ImageAdapter
false,false,false,false,false,false,org.adw.launcher.catalogue.AppInfoMList$1
false,false,false,false,false,false,org.adw.launcher.Launcher$FavoritesChangeObserver
false,false,false,false,false,false,org.adw.launcher.AllAppsSlidingView$PerformClick
false,false,false,false,false,false,org.adw.launcher.AllAppsSlidingView$WindowRunnnable
false,false,false,false,false,false,org.adw.launcher.ApplicationsAdapter$CatalogueFilter
false,false,false,false,false,false,org.adw.launcher.DeleteZone$1
false,false,false,false,false,false,org.adw.launcher.LauncherActions$1
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$10
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$11
false,false,false,false,false,false,org.adw.launcher.UserFolder$FolderAdapter
false,false,false,false,false,false,org.adw.launcher.catalogue.AppCatalogueFilters$Catalogue
false,false,false,false,false,false,org.adw.launcher.LauncherActions$ShowGroupAction
false,false,false,false,false,false,org.adw.launcher.Search$ToParentOriginAnimation
false,false,false,false,false,false,org.adw.launcher.NumberPicker$NumberRangeKeyListener
false,false,false,false,false,false,org.adw.launcher.AllAppsSlidingView$2
false,false,false,false,false,false,org.adw.launcher.AllAppsSlidingView$1
false,false,false,false,false,false,org.adw.launcher.Launcher$ApplicationsIntentReceiver
false,false,false,false,false,false,org.adw.launcher.WallpaperChooser$WallpaperLoader
false,false,false,false,false,false,org.adw.launcher.catalogue.ApplicationListAdapter$ViewHolder
false,false,false,false,false,false,org.adw.launcher.Launcher$17
false,false,false,false,false,false,org.adw.launcher.Launcher$18
false,false,false,false,false,false,org.adw.launcher.Launcher$19
false,false,false,false,false,false,org.adw.launcher.Launcher$24
false,false,false,false,false,false,org.adw.launcher.Launcher$25
false,false,false,false,false,false,org.adw.launcher.LauncherActions$DefaultLauncherAction
false,false,false,false,false,false,org.adw.launcher.ActivityPickerActivity$MyExpandableListAdapter
false,false,false,false,false,false,org.adw.launcher.Launcher$20
false,false,false,false,false,false,org.adw.launcher.Launcher$21
false,false,false,false,false,false,org.adw.launcher.AllAppsSlidingView$CheckForTap
false,false,false,false,false,false,org.adw.launcher.Launcher$22
false,false,false,false,false,false,org.adw.launcher.Launcher$23
false,false,false,false,false,false,org.adw.launcher.ColorPickerDialog$ColorPickerView
false,false,false,false,false,false,org.adw.launcher.DesktopIndicator$SliderIndicator
false,false,false,false,false,false,org.adw.launcher.LauncherModel$DesktopItemsLoader
false,false,false,false,false,false,org.adw.launcher.DockBar$1
false,false,false,false,false,false,org.adw.launcher.CounterReceiver$FilterData
false,false,false,false,false,false,org.adw.launcher.Launcher$NewGrpTitle
false,false,false,false,false,false,org.adw.launcher.ActivityPickerActivity$LoadingTask
false,false,false,false,false,false,org.adw.launcher.ActionButton$ABGestureListener
false,false,false,false,false,false,org.adw.launcher.LauncherModel$ApplicationsLoader
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$2
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$1
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$4
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$3
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$6
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$5
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$8
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$7
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$9
false,false,false,false,false,false,org.adw.launcher.NumberPicker$2
false,false,false,false,false,false,org.adw.launcher.Launcher$RenameFolder
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$ExportPrefsTask
false,false,false,false,false,false,org.adw.launcher.AllAppsSlidingView$CheckForLongPress
false,false,false,false,false,false,org.adw.launcher.AllAppsSlidingView$CheckForKeyLongPress
false,false,false,false,false,false,org.adw.launcher.DesktopIndicator$1
false,false,false,false,false,false,org.adw.launcher.Launcher$CreateShortcut
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$ImportDatabaseTask
false,false,false,false,false,false,org.adw.launcher.MyLauncherSettings$ImportPrefsTask
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$1FlashVideoTimerTask
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.CanvasView$1
false,false,false,false,false,false,net.sourceforge.opencamera.UI.FolderChooserDialog$2
false,false,false,false,false,false,net.sourceforge.opencamera.UI.FolderChooserDialog$1
false,false,false,false,false,false,net.sourceforge.opencamera.UI.FolderChooserDialog$4
false,false,false,false,false,false,net.sourceforge.opencamera.UI.FolderChooserDialog$3
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$4
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$5
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$6
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$7
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$1
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$2
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$3
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$ScaleListener
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$8
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$9
false,false,false,false,false,false,net.sourceforge.opencamera.StorageUtils$1
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$ButtonOptionsPopupListener
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$10
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$12
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$11
false,false,false,false,false,false,net.sourceforge.opencamera.MyPreferenceFragment$7
false,false,false,false,false,false,net.sourceforge.opencamera.MyPreferenceFragment$5
false,false,false,false,false,false,net.sourceforge.opencamera.MyPreferenceFragment$6
false,false,false,false,false,false,net.sourceforge.opencamera.MyPreferenceFragment$3
false,false,false,false,false,false,net.sourceforge.opencamera.MyPreferenceFragment$4
false,false,false,false,false,false,net.sourceforge.opencamera.MyPreferenceFragment$1
false,false,false,false,false,false,net.sourceforge.opencamera.MyPreferenceFragment$2
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$1BeepTimerTask
false,false,false,false,false,false,net.sourceforge.opencamera.UI.FolderChooserDialog$FileWrapper
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$7
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$6
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$9
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$8
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$1
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$3
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$2
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$5
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$4
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$21
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$20
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$1TakePictureTimerTask
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$MyGestureDetector
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$10
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$ArrayOptionsPopupListener
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$19
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$18
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$17
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$16
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$15
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$14
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$13
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$12
false,false,false,false,false,false,net.sourceforge.opencamera.MainActivity$11
false,false,false,false,false,false,net.sourceforge.opencamera.MyApplicationInterface$1
false,false,false,false,false,false,net.sourceforge.opencamera.MyApplicationInterface$2
false,false,false,false,false,false,net.sourceforge.opencamera.MyApplicationInterface$3
false,false,false,false,false,false,net.sourceforge.opencamera.MyApplicationInterface$4
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$1RestartVideoTimerTask
false,false,false,false,false,false,net.sourceforge.opencamera.CameraController.CameraController1$1CameraFaceDetectionListener
false,false,false,false,false,false,net.sourceforge.opencamera.CameraController.CameraController1$3
false,false,false,false,false,false,net.sourceforge.opencamera.CameraController.CameraController1$4
false,false,false,false,false,false,net.sourceforge.opencamera.CameraController.CameraController1$1
false,false,false,false,false,false,net.sourceforge.opencamera.CameraController.CameraController1$2
false,false,false,false,false,false,net.sourceforge.opencamera.CameraController.CameraController$SupportedValues
false,false,false,false,false,false,net.sourceforge.opencamera.StorageUtils$Media
false,false,false,false,false,false,net.sourceforge.opencamera.CameraController.CameraController2$1MyStateCallback
false,false,false,false,false,false,net.sourceforge.opencamera.LocationSupplier$MyLocationListener
false,false,false,false,false,false,net.sourceforge.opencamera.CameraController.CameraController2$2
false,false,false,false,false,false,net.sourceforge.opencamera.CameraController.CameraController2$3
false,false,false,false,false,false,net.sourceforge.opencamera.CameraController.CameraController2$1
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$DoubleTapListener
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$3
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$4
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$1
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$2
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$7
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$8
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$5
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$6
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$9
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$14
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$13
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$12
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$11
false,false,false,false,false,false,net.sourceforge.opencamera.UI.PopupView$10
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$1MyFaceDetectionListener
false,false,false,false,false,false,net.sourceforge.opencamera.CameraController.CameraController2$2MyStateCallback
false,false,false,false,false,false,net.sourceforge.opencamera.Preview.Preview$1RotatedTextView
false,false,false,false,false,false,net.sourceforge.opencamera.CameraController.CameraController2$CameraSettings
false,false,false,false,false,false,net.sourceforge.opencamera.CameraController.CameraController1$5
false,false,false,false,false,false,org.hystudio.android.dosbox.DOSBoxSettings$5$1
false,false,false,false,false,false,org.hystudio.android.dosbox.DemoRenderer$1Callback
false,false,false,false,false,false,org.hystudio.android.dosbox.GLSurfaceView_SDL$EglHelper
false,false,false,false,false,false,org.hystudio.android.dosbox.DifferentTouchInput$MultiTouchInput$touchEvent
false,false,false,false,false,false,org.hystudio.android.dosbox.DOSBoxSettings$6$1
false,false,false,false,false,false,org.hystudio.android.dosbox.DOSBoxSettings$7$1
false,false,false,false,false,false,org.hystudio.android.dosbox.Settings$KeyRemapTool$2
false,false,false,false,false,false,org.hystudio.android.dosbox.Settings$KeyRemapTool$1
false,false,false,false,false,false,org.hystudio.android.dosbox.MainActivity$1
false,false,false,false,false,false,org.hystudio.android.dosbox.MainActivity$2
false,false,false,false,false,false,org.hystudio.android.dosbox.GLSurfaceView_SDL$GLThread
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$PointManager$1
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$LabelManager$1
false,false,false,false,false,false,com.google.android.stardroid.layers.AbstractFileBasedLayer$1
false,false,false,false,false,false,com.google.android.stardroid.touch.GestureInterpreter$1
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$1
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$3
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$2
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$9
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$8
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$5
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$4
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$7
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$6
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$LineManager$1
false,false,false,false,false,false,com.google.android.stardroid.util.StopWatchTreeNode$1
false,false,false,false,false,false,com.google.android.stardroid.renderer.LabelObjectManager$1
false,false,false,false,false,false,com.google.android.stardroid.activities.SplashScreenActivity$1
false,false,false,false,false,false,com.google.android.stardroid.renderer.PointObjectManager$1
false,false,false,false,false,false,com.google.android.stardroid.activities.ImageDisplayActivity$2
false,false,false,false,false,false,com.google.android.stardroid.activities.ImageDisplayActivity$1
false,false,false,false,false,false,com.google.android.stardroid.activities.DynamicStarMapActivity$8
false,false,false,false,false,false,com.google.android.stardroid.activities.DynamicStarMapActivity$9
false,false,false,false,false,false,com.google.android.stardroid.activities.DynamicStarMapActivity$4
false,false,false,false,false,false,com.google.android.stardroid.activities.DynamicStarMapActivity$5
false,false,false,false,false,false,com.google.android.stardroid.activities.DynamicStarMapActivity$6
false,false,false,false,false,false,com.google.android.stardroid.activities.DynamicStarMapActivity$7
false,false,false,false,false,false,com.google.android.stardroid.activities.ImageGalleryActivity$ImageAdapter
false,false,false,false,false,false,com.google.android.stardroid.control.LocationController$2
false,false,false,false,false,false,com.google.android.stardroid.control.LocationController$1
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$RenderManager$2
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$RenderManager$1
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererController$1
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererController$2
false,false,false,false,false,false,com.google.android.stardroid.activities.DynamicStarMapActivity$1
false,false,false,false,false,false,com.google.android.stardroid.activities.DynamicStarMapActivity$2
false,false,false,false,false,false,com.google.android.stardroid.activities.DynamicStarMapActivity$3
false,false,false,false,false,false,com.google.android.stardroid.activities.DialogFactory$1
false,false,false,false,false,false,com.google.android.stardroid.activities.DialogFactory$3
false,false,false,false,false,false,com.google.android.stardroid.activities.DialogFactory$2
false,false,false,false,false,false,com.google.android.stardroid.renderer.SkyRenderer$1
false,false,false,false,false,false,com.google.android.stardroid.activities.DialogFactory$5
false,false,false,false,false,false,com.google.android.stardroid.activities.DialogFactory$4
false,false,false,false,false,false,com.google.android.stardroid.activities.DialogFactory$7
false,false,false,false,false,false,com.google.android.stardroid.activities.DialogFactory$6
false,false,false,false,false,false,com.google.android.stardroid.activities.DynamicStarMapActivity$12
false,false,false,false,false,false,com.google.android.stardroid.activities.DynamicStarMapActivity$11
false,false,false,false,false,false,com.google.android.stardroid.util.TimingTreeNode$1
false,false,false,false,false,false,com.google.android.stardroid.activities.DynamicStarMapActivity$10
false,false,false,false,false,false,com.google.android.stardroid.activities.ImageGalleryActivity$1
false,false,false,false,false,false,com.google.android.stardroid.activities.DialogFactory$8
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$ImageManager$1
false,false,false,false,false,false,com.google.android.stardroid.touch.Flinger$1PositionUpdater
false,false,false,false,false,false,com.google.android.stardroid.base.AbstractListenerAdaptor$1
false,false,false,false,false,false,com.google.android.stardroid.renderer.PointObjectManager$RegionData
false,false,false,false,false,false,com.google.android.stardroid.activities.EditSettingsActivity$2
false,false,false,false,false,false,com.google.android.stardroid.activities.EulaActivity$1
false,false,false,false,false,false,com.google.android.stardroid.activities.EditSettingsActivity$1
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$13
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$11
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$12
false,false,false,false,false,false,com.google.android.stardroid.renderer.RendererControllerBase$10
false,false,false,false,false,false,com.google.android.stardroid.views.TimeTravelDialog$1
false,false,false,false,false,false,com.google.android.stardroid.views.TimeTravelDialog$4
false,false,false,false,false,false,com.google.android.stardroid.views.TimeTravelDialog$5
false,false,false,false,false,false,com.google.android.stardroid.views.TimeTravelDialog$2
false,false,false,false,false,false,com.google.android.stardroid.views.TimeTravelDialog$3
false,false,false,false,false,false,com.google.android.stardroid.views.TimeTravelDialog$8
false,false,false,false,false,false,com.google.android.stardroid.views.TimeTravelDialog$9
false,false,false,false,false,false,com.google.android.stardroid.views.TimeTravelDialog$6
false,false,false,false,false,false,com.google.android.stardroid.views.TimeTravelDialog$7
false,false,false,false,false,false,org.tint.ui.views.PhoneUrlBar$1
false,false,false,false,false,false,org.tint.ui.views.PhoneUrlBar$2
false,false,false,false,false,false,org.tint.ui.components.CustomWebView$1
false,false,false,false,false,false,org.tint.ui.views.PhoneUrlBar$7
false,false,false,false,false,false,org.tint.ui.views.PhoneUrlBar$8
false,false,false,false,false,false,org.tint.ui.views.PhoneUrlBar$9
false,false,false,false,false,false,org.tint.ui.views.PhoneUrlBar$3
false,false,false,false,false,false,org.tint.ui.views.PhoneUrlBar$4
false,false,false,false,false,false,org.tint.ui.views.PhoneUrlBar$5
false,false,false,false,false,false,org.tint.ui.views.PhoneUrlBar$6
false,false,false,false,false,false,org.tint.ui.views.TabsScroller$1
false,false,false,false,false,false,org.tint.ui.fragments.BookmarksFragment$9
false,false,false,false,false,false,org.tint.ui.views.TabsScroller$2
false,false,false,false,false,false,org.tint.ui.fragments.BookmarksFragment$8
false,false,false,false,false,false,org.tint.ui.fragments.BookmarksFragment$7
false,false,false,false,false,false,org.tint.ui.fragments.BookmarksFragment$6
false,false,false,false,false,false,org.tint.ui.fragments.HistoryFragment$HistoryGroupWrapper
false,false,false,false,false,false,org.tint.ui.fragments.HistoryFragment$HistoryWrapper
false,false,false,false,false,false,org.tint.ui.fragments.BookmarksFragment$5
false,false,false,false,false,false,org.tint.ui.fragments.BookmarksFragment$4
false,false,false,false,false,false,org.tint.ui.fragments.BookmarksFragment$3
false,false,false,false,false,false,org.tint.tasks.HistoryBookmarksImportTask$Folder
false,false,false,false,false,false,org.tint.tasks.HistoryBookmarksExportTask$HistoryJSONArray
false,false,false,false,false,false,org.tint.ui.fragments.BookmarksFragment$NavigationItem
false,false,false,false,false,false,org.tint.addons.executors.AskUserConfirmationExecutor$1
false,false,false,false,false,false,org.tint.ui.preferences.AddonsFragment$AddonsAdapter
false,false,false,false,false,false,org.tint.addons.executors.AskUserConfirmationExecutor$2
false,false,false,false,false,false,org.tint.addons.executors.AskUserConfirmationExecutor$3
false,false,false,false,false,false,org.tint.ui.preferences.GeneralPreferencesFragment$2
false,false,false,false,false,false,org.tint.ui.preferences.GeneralPreferencesFragment$1
false,false,false,false,false,false,org.tint.ui.preferences.SearchEnginePreference$1
false,false,false,false,false,false,org.tint.ui.preferences.SearchEnginePreference$2
false,false,false,false,false,false,org.tint.ui.preferences.SearchEnginePreference$3
false,false,false,false,false,false,org.tint.tasks.HistoryBookmarksExportTask$FoldersJSONArray
false,false,false,false,false,false,org.tint.ui.preferences.SslExceptionsFragment$SslExceptionAdapter
false,false,false,false,false,false,org.tint.ui.managers.PhoneUIManager$10
false,false,false,false,false,false,org.tint.ui.managers.PhoneUIManager$11
false,false,false,false,false,false,org.tint.ui.managers.PhoneUIManager$12
false,false,false,false,false,false,org.tint.ui.managers.PhoneUIManager$13
false,false,false,false,false,false,org.tint.ui.components.CustomWebChromeClient$5
false,false,false,false,false,false,org.tint.ui.components.CustomWebChromeClient$6
false,false,false,false,false,false,org.tint.ui.components.CustomWebChromeClient$3
false,false,false,false,false,false,org.tint.ui.components.CustomWebChromeClient$4
false,false,false,false,false,false,org.tint.ui.components.CustomWebChromeClient$1
false,false,false,false,false,false,org.tint.ui.components.CustomWebChromeClient$2
false,false,false,false,false,false,org.tint.ui.dialogs.DownloadConfirmDialog$2
false,false,false,false,false,false,org.tint.ui.preferences.AddonsFragment$2
false,false,false,false,false,false,org.tint.ui.preferences.AddonsFragment$3
false,false,false,false,false,false,org.tint.ui.preferences.AddonsFragment$4
false,false,false,false,false,false,org.tint.ui.dialogs.DownloadConfirmDialog$1
false,false,false,false,false,false,org.tint.addons.Addon$1
false,false,false,false,false,false,org.tint.ui.preferences.AddonsFragment$1
false,false,false,false,false,false,org.tint.model.UrlSuggestionCursorAdapter$1
false,false,false,false,false,false,org.tint.ui.activities.BookmarksActivity$1
false,false,false,false,false,false,org.tint.addons.Addon$2
false,false,false,false,false,false,org.tint.ui.activities.BookmarksActivity$2
false,false,false,false,false,false,org.tint.ui.activities.BookmarksActivity$3
false,false,false,false,false,false,org.tint.ui.activities.EditBookmarkActivity$FoldersAdapter
false,false,false,false,false,false,org.tint.ui.activities.EditBookmarkActivity$2
false,false,false,false,false,false,org.tint.ui.activities.EditBookmarkActivity$1
false,false,false,false,false,false,org.tint.ui.activities.EditBookmarkActivity$3
false,false,false,false,false,false,org.tint.ui.runnables.HideToolbarsRunnable$1
false,false,false,false,false,false,org.tint.ui.dialogs.GeolocationPermissionsDialog$1
false,false,false,false,false,false,org.tint.ui.dialogs.GeolocationPermissionsDialog$2
false,false,false,false,false,false,org.tint.ui.managers.LegacyPhoneUIManager$5
false,false,false,false,false,false,org.tint.ui.managers.LegacyPhoneUIManager$6
false,false,false,false,false,false,org.tint.ui.managers.LegacyPhoneUIManager$7
false,false,false,false,false,false,org.tint.ui.managers.LegacyPhoneUIManager$8
false,false,false,false,false,false,org.tint.ui.managers.LegacyPhoneUIManager$1
false,false,false,false,false,false,org.tint.ui.managers.LegacyPhoneUIManager$2
false,false,false,false,false,false,org.tint.ui.managers.LegacyPhoneUIManager$3
false,false,false,false,false,false,org.tint.ui.managers.LegacyPhoneUIManager$4
false,false,false,false,false,false,org.tint.ui.fragments.BookmarksFragment$2
false,false,false,false,false,false,org.tint.ui.fragments.BookmarksFragment$1
false,false,false,false,false,false,org.tint.tasks.HistoryBookmarksExportTask$BookmarksJSONArray
false,false,false,false,false,false,org.tint.addons.executors.AskUserChoiceExecutor$3
false,false,false,false,false,false,org.tint.ui.views.TabletUrlBar$3
false,false,false,false,false,false,org.tint.addons.executors.AskUserChoiceExecutor$2
false,false,false,false,false,false,org.tint.ui.views.TabletUrlBar$4
false,false,false,false,false,false,org.tint.addons.executors.AskUserChoiceExecutor$1
false,false,false,false,false,false,org.tint.ui.views.TabletUrlBar$1
false,false,false,false,false,false,org.tint.ui.views.TabletUrlBar$2
false,false,false,false,false,false,org.tint.ui.views.TabletUrlBar$7
false,false,false,false,false,false,org.tint.ui.views.TabletUrlBar$8
false,false,false,false,false,false,org.tint.ui.views.TabletUrlBar$5
false,false,false,false,false,false,org.tint.ui.views.TabletUrlBar$6
false,false,false,false,false,false,org.tint.ui.activities.TintBrowserActivity$2
false,false,false,false,false,false,org.tint.ui.activities.TintBrowserActivity$3
false,false,false,false,false,false,org.tint.ui.activities.TintBrowserActivity$1
false,false,false,false,false,false,org.tint.ui.activities.TintBrowserActivity$6
false,false,false,false,false,false,org.tint.ui.managers.LegacyPhoneUIManager$9
false,false,false,false,false,false,org.tint.ui.activities.TintBrowserActivity$4
false,false,false,false,false,false,org.tint.ui.activities.TintBrowserActivity$5
false,false,false,false,false,false,org.tint.ui.views.TabletUrlBar$9
false,false,false,false,false,false,org.tint.ui.preferences.WebsitesSettingsFragment$SiteAdapter
false,false,false,false,false,false,org.tint.ui.fragments.HistoryFragment$HistoryChildWrapper
false,false,false,false,false,false,org.tint.addons.executors.AskUserInputExecutor$3
false,false,false,false,false,false,org.tint.ui.managers.LegacyPhoneUIManager$GestureListener
false,false,false,false,false,false,org.tint.addons.executors.AskUserInputExecutor$2
false,false,false,false,false,false,org.tint.addons.executors.AskUserInputExecutor$1
false,false,false,false,false,false,org.tint.ui.fragments.BookmarksFragment$10
false,false,false,false,false,false,org.tint.ui.preferences.BaseSpinnerPreference$1
false,false,false,false,false,false,org.tint.ui.views.PanelLayout$2
false,false,false,false,false,false,org.tint.ui.views.PanelLayout$1
false,false,false,false,false,false,org.tint.ui.preferences.AddonDetailsFragment$1
