is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,call_external_method,full_name
false,false,false,false,true,false,false,info.staticfree.android.twentyfourhour.Analog24HClock$DialOverlay
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.effects.EvaporateEffectFactory$EvaporateEffect
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.effects.ExplodeEffectFactory$ExplodeEffect$Shard
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.effects.ExplodeEffectFactory$ExplodeEffect
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.effects.SpinEffectFactory$SpinEffect
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.effects.VanishEffectFatory$VanishEffect
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.effects.WaterdropEffectFactory$WaterdropEffect
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.screens.CustomizeScreen$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener2
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.screens.CustomizeScreen$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener4
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.screens.CustomizeScreen$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener5
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.screens.CustomizeScreen$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener6
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.screens.CustomizeScreen$com.badlogic.gdx.scenes.scene2d.InputListener7
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.screens.MainMenuScreen$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener2
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.screens.MainMenuScreen$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener4
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.screens.PauseMenuStage$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener1
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.screens.PauseMenuStage$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener6
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.screens.PauseMenuStage$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener7
false,false,false,false,false,false,true,io.github.lonamiwebs.klooni.AndroidShareChallenge$java.lang.Runnable1
false,false,false,false,false,false,true,com.lzx.lock.activities.fingerprint.FingerprintActivity$com.lzx.lock.activities.fingerprint.FingerprintHandler$Callback1
false,false,false,false,false,false,true,com.lzx.lock.activities.lock.GestureSelfUnlockActivity$com.lzx.lock.widget.LockPatternViewPattern$onPatternListener2
false,false,false,false,false,false,true,com.lzx.lock.activities.lock.GestureUnlockActivity$android.view.ViewTreeObserver$OnPreDrawListener2
false,false,false,false,false,false,true,com.lzx.lock.activities.lock.GestureUnlockActivity$com.lzx.lock.widget.LockPatternViewPattern$onPatternListener3
false,false,false,false,false,false,true,com.lzx.lock.activities.lock.GestureUnlockActivity$GestureUnlockReceiver
false,false,false,false,false,false,true,com.lzx.lock.activities.main.MainActivity$CommentPagerAdapter
false,false,false,false,false,false,true,com.lzx.lock.activities.main.SplashActivity$android.animation.AnimatorListenerAdapter1
false,false,false,false,false,false,true,com.lzx.lock.activities.main.SplashActivity$com.lzx.lock.widget.DialogPermission$onClickListener2
false,false,false,false,false,false,true,com.lzx.lock.activities.setting.LockSettingActivity$LockSettingReceiver
false,false,false,false,false,false,true,com.lzx.lock.adapters.MainAdapter$MainViewHolder
false,false,false,false,false,false,true,com.lzx.lock.adapters.SelectTimeAdapter$android.view.View$OnClickListener1
false,false,false,false,false,false,true,com.lzx.lock.adapters.SelectTimeAdapter$ViewHolder
false,false,false,false,false,false,true,com.lzx.lock.base.BaseActivity$android.view.View$OnClickListener1
false,false,false,false,false,false,true,com.lzx.lock.mvp.p.LockMainPresenter$LoadAppInfo
false,false,false,false,false,false,true,com.lzx.lock.mvp.p.LockMainPresenter$SearchInfoAsyncTask
false,false,false,false,false,false,true,com.lzx.lock.mvp.p.MainPresenter$LoadAppInfoAsyncTask
false,false,false,false,false,false,true,com.lzx.lock.mvp.p.MainPresenter$LoadLockAsyncTask
false,false,false,false,false,false,true,com.lzx.lock.services.LockService$ServiceReceiver
true,false,false,false,false,false,true,com.lzx.lock.utils.LockPatternUtils$LockPatternFileObserver
false,false,false,false,false,false,true,com.lzx.lock.widget.DialogSearch$android.text.TextWatcher1
true,false,false,false,false,false,false,com.lzx.lock.widget.LockPatternView$Cell
false,true,false,false,false,false,false,com.lzx.lock.widget.LockPatternView$DisplayMode
true,false,false,false,false,false,false,com.lzx.lock.widget.LockPatternView$com.lzx.lock.widget.CreatorSavedState
true,false,false,false,false,false,true,com.lzx.lock.widget.LockPatternView$SavedState
false,false,false,false,false,false,true,com.lzx.lock.widget.SelectLockTimeDialog$com.lzx.lock.adapters.SelectTimeAdapter$OnItemClickListener1
false,false,false,false,false,false,true,io.github.subhamtyagi.crashreporter.adapter.CrashLogAdapter$android.view.View$OnClickListenerCrashLogViewHolder
false,false,false,false,false,false,true,io.github.subhamtyagi.crashreporter.adapter.CrashLogAdapter$CrashLogViewHolder
false,false,false,false,false,false,true,io.github.subhamtyagi.crashreporter.ui.CrashReporterActivity$java.lang.Runnable1
false,false,false,false,false,false,true,io.github.subhamtyagi.crashreporter.utils.CrashUtil$java.lang.Runnable1
false,false,false,false,true,false,false,com.lzx.lock.activities.fingerprint.FingerprintHandler$Callback
false,false,false,false,true,false,false,com.lzx.lock.adapters.SelectTimeAdapter$OnItemClickListener
false,false,false,false,true,true,false,com.lzx.lock.mvp.contract.GestureCreateContract$View
false,false,false,false,true,true,false,com.lzx.lock.mvp.contract.GestureCreateContract$Presenter
false,false,false,false,true,true,false,com.lzx.lock.mvp.contract.LockMainContract$View
false,false,false,false,true,true,false,com.lzx.lock.mvp.contract.LockMainContract$Presenter
false,false,false,false,true,true,false,com.lzx.lock.mvp.contract.MainContract$View
false,false,false,false,true,true,false,com.lzx.lock.mvp.contract.MainContract$Presenter
false,false,false,false,true,false,false,com.lzx.lock.mvp.p.LockMainPresenter$ISearchResultListener
false,false,false,false,true,false,false,com.lzx.lock.widget.DialogPermission$onClickListener
false,false,false,false,true,false,false,com.lzx.lock.widget.LockPatternView$OnPatternListener
false,false,false,false,true,false,false,com.lzx.lock.widget.LockPatternViewPattern$onPatternListener
true,false,false,false,false,false,false,nerd.tuxmobil.fahrplan.congress.AlarmCursorAdapter$ViewHolder
false,true,false,false,false,false,false,nerd.tuxmobil.fahrplan.congress.CustomHttpClient$HTTP_STATUS
false,false,false,false,false,false,true,nerd.tuxmobil.fahrplan.congress.CustomScrollView$YScrollDetector
false,false,false,false,false,false,true,nerd.tuxmobil.fahrplan.congress.FahrplanFragment$java.lang.Runnable2
false,false,false,false,false,false,true,nerd.tuxmobil.fahrplan.congress.FahrplanFragment$java.lang.Runnable3
false,false,false,false,false,false,true,nerd.tuxmobil.fahrplan.congress.HorizontalSnapScrollView$YScrollDetector
false,false,false,false,false,false,true,nerd.tuxmobil.fahrplan.congress.HorizontalSnapScrollView$java.lang.Runnable1
false,false,false,false,false,false,true,nerd.tuxmobil.fahrplan.congress.HorizontalSnapScrollView$android.view.View$OnTouchListener2
true,false,false,false,false,false,false,nerd.tuxmobil.fahrplan.congress.LectureArrayAdapter$ViewHolder
true,false,false,false,false,false,false,nerd.tuxmobil.fahrplan.congress.LectureArrayAdapter$ViewHolderSeperator
true,false,false,false,false,false,false,nerd.tuxmobil.fahrplan.congress.LectureChangesArrayAdapter$ViewHolder
true,false,false,false,false,false,false,nerd.tuxmobil.fahrplan.congress.LectureChangesArrayAdapter$ViewHolderSeperator
false,true,false,false,false,false,false,nerd.tuxmobil.fahrplan.congress.MyApp$TASKS
true,false,false,false,false,false,false,nerd.tuxmobil.fahrplan.congress.RoomForC3NavConverter$java.util.HashMap1
false,false,false,false,false,false,true,nerd.tuxmobil.fahrplan.congress.SettingsActivity$android.preference.Preference$OnPreferenceChangeListenerSettingsFragment
false,false,false,false,false,false,true,nerd.tuxmobil.fahrplan.congress.SettingsActivity$android.preference.Preference$OnPreferenceChangeListenerSettingsFragment
false,false,false,false,false,false,true,nerd.tuxmobil.fahrplan.congress.SettingsActivity$android.preference.Preference$OnPreferenceChangeListenerSettingsFragment
false,false,false,false,false,false,true,nerd.tuxmobil.fahrplan.congress.SettingsActivity$android.preference.Preference$OnPreferenceChangeListenerSettingsFragment
true,false,false,false,false,false,true,nerd.tuxmobil.fahrplan.congress.SettingsActivity$SettingsFragment
true,false,false,false,false,false,false,nerd.tuxmobil.fahrplan.congress.TrustManagerFactory$SimpleX509TrustManager
true,false,false,false,false,false,true,nerd.tuxmobil.fahrplan.congress.TrustManagerFactory$SecureX509TrustManager
false,false,false,false,true,false,false,nerd.tuxmobil.fahrplan.congress.AbstractListFragment$OnLectureListClick
false,false,false,false,true,false,false,nerd.tuxmobil.fahrplan.congress.ConfirmationDialog$OnConfirmationDialogClicked
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$FragmentTags
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$MetasTable$Columns
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$MetasTable$Defaults
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$MetasTable
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$AlarmsTable$Columns
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$AlarmsTable$Defaults
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$AlarmsTable
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$HighlightsTable$Columns
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$HighlightsTable$Values
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$HighlightsTable
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$LecturesTable$Columns
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$LecturesTable$Defaults
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$LecturesTable$Values
false,false,false,false,true,true,false,nerd.tuxmobil.fahrplan.congress.FahrplanContract$LecturesTable
false,true,false,false,false,false,false,org.billthefarmer.accordion.MainActivity$KeyType
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener2
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener3
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener4
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener5
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener6
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener7
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener8
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener9
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener10
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener11
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener12
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener13
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener14
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener15
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener16
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener17
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener18
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener19
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener20
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener21
false,false,false,false,false,false,true,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener22
