is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,full_name,is_code_smell
False,False,True,True,False,False,io.github.lonamiwebs.klooni.screens.MainMenuScreen$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener4,false
False,False,False,True,False,False,io.github.lonamiwebs.klooni.screens.PauseMenuStage$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener3,false
False,False,False,True,False,False,io.github.lonamiwebs.klooni.screens.PauseMenuStage$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener4,false
False,False,True,False,False,False,io.github.lonamiwebs.klooni.screens.PauseMenuStage$com.badlogic.gdx.scenes.scene2d.actions.RunnableAction5,false
False,False,True,True,False,False,io.github.lonamiwebs.klooni.screens.PauseMenuStage$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener1,false
False,False,False,True,False,False,io.github.lonamiwebs.klooni.screens.PauseMenuStage$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener2,false
False,False,True,True,False,False,io.github.lonamiwebs.klooni.screens.PauseMenuStage$com.badlogic.gdx.scenes.scene2d.utils.ChangeListener7,false
False,False,True,True,False,False,io.github.lonamiwebs.klooni.AndroidShareChallenge$java.lang.Runnable1,false
False,False,True,True,False,False,com.lzx.lock.activities.lock.GestureCreateActivity$java.lang.Runnable1,false
False,False,True,True,False,False,com.lzx.lock.activities.lock.GestureCreateActivity$com.lzx.lock.widget.LockPatternViewPattern$onPatternListener2,false
False,False,True,True,False,False,com.lzx.lock.activities.lock.GestureSelfUnlockActivity$java.lang.Runnable1,false
False,False,True,True,False,False,com.lzx.lock.activities.lock.GestureSelfUnlockActivity$com.lzx.lock.widget.LockPatternViewPattern$onPatternListener2,false
False,False,True,True,False,False,com.lzx.lock.activities.lock.GestureUnlockActivity$java.lang.Runnable1,false
False,False,True,False,False,False,com.lzx.lock.activities.lock.GestureUnlockActivity$android.view.ViewTreeObserver$OnPreDrawListener2,false
False,False,True,True,False,False,com.lzx.lock.activities.lock.GestureUnlockActivity$com.lzx.lock.widget.LockPatternViewPattern$onPatternListener3,false
False,False,True,True,False,False,com.lzx.lock.activities.main.MainActivity$android.content.DialogInterface$OnDismissListener1,false
False,False,True,False,False,False,com.lzx.lock.activities.main.MainActivity$CommentPagerAdapter,false
False,False,False,True,False,False,com.lzx.lock.activities.main.SplashActivity$android.animation.AnimatorListenerAdapter1,false
False,False,True,True,False,False,com.lzx.lock.activities.pwd.CreatePwdActivity$java.lang.Runnable1,false
False,False,True,True,False,False,com.lzx.lock.activities.pwd.CreatePwdActivity$com.lzx.lock.widget.LockPatternViewPattern$onPatternListener2,false
False,False,True,True,False,False,com.lzx.lock.activities.setting.LockSettingActivity$LockSettingReceiver,false
False,False,False,True,False,False,com.lzx.lock.adapters.MainAdapter$android.view.View$OnClickListener1,false
False,False,True,False,False,False,com.lzx.lock.adapters.MainAdapter$MainViewHolder,false
False,False,True,True,False,False,com.lzx.lock.adapters.SelectTimeAdapter$android.view.View$OnClickListener1,false
False,False,True,False,False,False,com.lzx.lock.adapters.SelectTimeAdapter$ViewHolder,false
False,False,False,True,False,False,com.lzx.lock.db.CommLockInfoManager$java.util.Comparator1,false
False,False,True,True,False,False,com.lzx.lock.mvp.p.LockMainPresenter$LoadAppInfo,false
False,False,True,True,False,False,com.lzx.lock.mvp.p.LockMainPresenter$SearchInfoAsyncTask,false
False,False,True,True,False,False,com.lzx.lock.mvp.p.MainPresenter$LoadAppInfoAsyncTask,false
False,False,True,True,False,False,com.lzx.lock.mvp.p.MainPresenter$LoadLockAsyncTask,false
False,False,True,True,False,False,com.lzx.lock.services.LockService$ServiceReceiver,false
True,False,False,False,False,False,com.lzx.lock.utils.LockPatternUtils$LockPatternFileObserver,false
False,False,False,True,False,False,com.lzx.lock.widget.BaseDialog$android.animation.Animator$AnimatorListener1,false
False,False,False,True,False,False,com.lzx.lock.widget.BaseDialog$android.animation.Animator$AnimatorListener2,false
False,False,True,True,False,False,com.lzx.lock.widget.DialogPermission$android.view.View$OnClickListener1,false
False,False,True,True,False,False,com.lzx.lock.widget.DialogSearch$com.lzx.lock.mvp.p.LockMainPresenter$ISearchResultListener1,false
False,False,True,True,False,False,com.lzx.lock.widget.DialogSearch$android.text.TextWatcher1,false
False,False,False,True,False,False,com.lzx.lock.widget.DialogSearch$android.view.View$OnClickListener2,false
True,False,True,False,False,False,com.lzx.lock.widget.LockPatternView$Cell,false
False,True,False,False,False,False,com.lzx.lock.widget.LockPatternView$DisplayMode,false
True,False,False,True,False,False,com.lzx.lock.widget.LockPatternView$com.lzx.lock.widget.CreatorSavedState,false
True,False,True,False,False,False,com.lzx.lock.widget.LockPatternView$SavedState,false
False,False,True,True,False,False,com.lzx.lock.widget.LockPatternViewPattern$java.lang.Runnable1,false
False,False,True,False,False,False,com.lzx.lock.widget.SelectLockTimeDialog$com.lzx.lock.adapters.SelectTimeAdapter$OnItemClickListener1,false
False,False,True,False,False,False,io.github.subhamtyagi.crashreporter.adapter.CrashLogAdapter$CrashLogViewHolder,false
False,False,True,True,False,False,io.github.subhamtyagi.crashreporter.ui.CrashReporterActivity$java.lang.Runnable1,false
False,False,True,True,False,False,io.github.subhamtyagi.crashreporter.ui.CrashReporterActivity$java.lang.Runnable1,false
False,False,True,True,False,False,io.github.subhamtyagi.crashreporter.ui.CrashReporterActivity$io.github.subhamtyagi.crashreporter.utils.SimplePageChangeListener2,false
False,False,False,False,True,False,com.lzx.lock.activities.fingerprint.FingerprintHandler$Callback,false
False,False,False,False,True,False,com.lzx.lock.adapters.SelectTimeAdapter$OnItemClickListener,false
False,False,False,False,True,True,com.lzx.lock.mvp.contract.GestureCreateContract$View,false
False,False,False,False,True,True,com.lzx.lock.mvp.contract.GestureCreateContract$Presenter,false
False,False,False,False,True,True,com.lzx.lock.mvp.contract.LockMainContract$View,false
False,False,False,False,True,True,com.lzx.lock.mvp.contract.LockMainContract$Presenter,false
False,False,False,False,True,True,com.lzx.lock.mvp.contract.MainContract$View,false
False,False,False,False,True,True,com.lzx.lock.mvp.contract.MainContract$Presenter,false
False,False,False,False,True,False,com.lzx.lock.mvp.p.LockMainPresenter$ISearchResultListener,false
False,False,False,False,True,False,com.lzx.lock.widget.DialogPermission$onClickListener,false
False,False,False,False,True,False,com.lzx.lock.widget.LockPatternView$OnPatternListener,false
False,False,False,False,True,False,com.lzx.lock.widget.LockPatternViewPattern$onPatternListener,false
True,False,False,False,False,False,nerd.tuxmobil.fahrplan.congress.AlarmCursorAdapter$ViewHolder,false
False,False,False,True,False,False,nerd.tuxmobil.fahrplan.congress.AlarmTimePickerFragment$android.content.DialogInterface$OnClickListener1,false
False,False,False,True,False,False,nerd.tuxmobil.fahrplan.congress.CertificateDialogFragment$android.content.DialogInterface$OnClickListener1,false
False,False,False,True,False,False,nerd.tuxmobil.fahrplan.congress.ChangesDialog$android.content.DialogInterface$OnClickListener2,false
False,False,False,True,False,False,nerd.tuxmobil.fahrplan.congress.ChangesDialog$android.content.DialogInterface$OnClickListener1,false
False,False,True,True,False,False,nerd.tuxmobil.fahrplan.congress.ConfirmationDialog$android.content.DialogInterface$OnClickListener2,false
False,False,True,True,False,False,nerd.tuxmobil.fahrplan.congress.ConfirmationDialog$android.content.DialogInterface$OnClickListener1,false
False,True,False,False,False,False,nerd.tuxmobil.fahrplan.congress.CustomHttpClient$HTTP_STATUS,false
False,False,False,True,False,False,nerd.tuxmobil.fahrplan.congress.FahrplanFragment$java.lang.Runnable4,false
False,False,True,True,False,False,nerd.tuxmobil.fahrplan.congress.HorizontalSnapScrollView$YScrollDetector,false
False,False,True,True,False,False,nerd.tuxmobil.fahrplan.congress.HorizontalSnapScrollView$android.view.View$OnTouchListener2,false
True,False,False,False,False,False,nerd.tuxmobil.fahrplan.congress.LectureArrayAdapter$ViewHolder,false
True,False,False,False,False,False,nerd.tuxmobil.fahrplan.congress.LectureArrayAdapter$ViewHolderSeperator,false
True,False,False,False,False,False,nerd.tuxmobil.fahrplan.congress.LectureChangesArrayAdapter$ViewHolder,false
True,False,False,False,False,False,nerd.tuxmobil.fahrplan.congress.LectureChangesArrayAdapter$ViewHolderSeperator,false
False,True,False,False,False,False,nerd.tuxmobil.fahrplan.congress.MyApp$TASKS,false
True,False,False,False,False,False,nerd.tuxmobil.fahrplan.congress.RoomForC3NavConverter$java.util.HashMap1,false
False,False,False,True,False,False,nerd.tuxmobil.fahrplan.congress.SettingsActivity$android.preference.Preference$OnPreferenceChangeListenerSettingsFragment,false
True,False,False,True,False,False,nerd.tuxmobil.fahrplan.congress.SettingsActivity$SettingsFragment,false
True,False,False,False,False,False,nerd.tuxmobil.fahrplan.congress.TrustManagerFactory$SimpleX509TrustManager,false
True,False,True,True,False,False,nerd.tuxmobil.fahrplan.congress.TrustManagerFactory$SecureX509TrustManager,false
False,False,False,False,True,False,nerd.tuxmobil.fahrplan.congress.AbstractListFragment$OnLectureListClick,false
False,False,False,False,True,False,nerd.tuxmobil.fahrplan.congress.ConfirmationDialog$OnConfirmationDialogClicked,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$FragmentTags,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$MetasTable$Columns,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$MetasTable$Defaults,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$MetasTable,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$AlarmsTable$Columns,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$AlarmsTable$Defaults,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$AlarmsTable,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$HighlightsTable$Columns,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$HighlightsTable$Values,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$HighlightsTable,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$LecturesTable$Columns,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$LecturesTable$Defaults,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$LecturesTable$Values,false
False,False,False,False,True,True,nerd.tuxmobil.fahrplan.congress.FahrplanContract$LecturesTable,false
False,True,True,False,False,False,org.billthefarmer.accordion.MainActivity$KeyType,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.AsyncTask1,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener2,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener3,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener4,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener5,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener6,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener7,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener8,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener9,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener10,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener11,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener12,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener13,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener14,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener15,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener16,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener17,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener18,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener19,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener20,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener21,false
False,False,False,True,False,False,org.droidtr.deletegapps.MainActivity$org.droidtr.deletegapps.OnClickListener23,false
False,False,False,True,False,False,org.secuso.privacyfriendly2048.activities.helper.BaseActivity$java.lang.Runnable1,false
False,False,False,True,False,False,org.secuso.privacyfriendly2048.activities.helper.Gestures$GestureListener,false
False,False,True,True,False,False,org.secuso.privacyfriendly2048.activities.GameActivity$android.view.View$OnClickListener1,false
False,False,True,True,False,False,org.secuso.privacyfriendly2048.activities.GameActivity$android.view.View$OnClickListener2,false
False,False,True,True,False,False,org.secuso.privacyfriendly2048.activities.GameActivity$org.secuso.privacyfriendly2048.activities.helper.Gestures3,false
False,False,False,True,False,False,org.secuso.privacyfriendly2048.activities.GameActivity$android.content.DialogInterface$OnClickListener5,false
False,False,True,True,False,False,org.secuso.privacyfriendly2048.activities.GameActivity$MovingListener,false
False,False,True,False,False,False,org.secuso.privacyfriendly2048.activities.GameActivity$ScalingListener,false
False,False,False,True,False,False,org.secuso.privacyfriendly2048.activities.GameActivity$android.content.DialogInterface$OnClickListener7,false
False,False,False,True,False,False,org.secuso.privacyfriendly2048.activities.GameActivity$android.content.DialogInterface$OnClickListener6,false
False,False,True,True,False,False,org.secuso.privacyfriendly2048.activities.MainActivity$android.view.View$OnClickListener2,false
False,False,True,True,False,False,org.secuso.privacyfriendly2048.activities.MainActivity$android.view.View$OnClickListener3,false
False,False,False,True,False,False,org.secuso.privacyfriendly2048.activities.MainActivity$android.view.View$OnClickListener4,false
False,False,False,True,False,False,org.secuso.privacyfriendly2048.activities.MainActivity$android.view.View$OnClickListener5,false
False,False,True,True,False,False,org.secuso.privacyfriendly2048.activities.MainActivity$android.support.v4.view.ViewPager$OnPageChangeListener1,false
False,False,True,False,False,False,org.secuso.privacyfriendly2048.activities.MainActivity$MyViewPagerAdapter,false
True,False,False,False,False,False,org.secuso.privacyfriendly2048.activities.SettingsActivity$android.preference.Preference$OnPreferenceChangeListener1,false
True,False,False,False,False,False,org.secuso.privacyfriendly2048.activities.SettingsActivity$GeneralPreferenceFragment,false
False,False,True,True,False,False,org.secuso.privacyfriendly2048.activities.StatsActivity$MyViewPagerAdapter,false
False,False,False,True,False,False,org.secuso.privacyfriendly2048.activities.TutorialActivity$android.view.View$OnClickListener2,false
False,False,True,True,False,False,org.secuso.privacyfriendly2048.activities.TutorialActivity$android.view.View$OnClickListener3,false
False,False,True,True,False,False,org.secuso.privacyfriendly2048.activities.TutorialActivity$android.support.v4.view.ViewPager$OnPageChangeListener1,false
False,False,True,False,False,False,org.secuso.privacyfriendly2048.activities.TutorialActivity$MyViewPagerAdapter,false
False,False,True,True,False,False,us.achromaticmetaphor.agram.AnagramActivity$android.os.AsyncTask1,false
False,False,True,True,False,False,us.achromaticmetaphor.agram.AnagramActivity$android.content.DialogInterface$OnClickListener2,false
False,False,True,True,False,False,us.achromaticmetaphor.agram.AnagramActivity$android.content.DialogInterface$OnClickListener3,false
False,False,True,True,False,False,us.achromaticmetaphor.agram.AnagramActivity$android.os.AsyncTaskScrollFiller,false
True,False,True,True,False,False,us.achromaticmetaphor.agram.AnagramActivity$ScrollFiller,false
True,False,False,False,False,False,us.achromaticmetaphor.agram.AnagramActivity$MonoAdapter,false
False,False,True,True,False,False,us.achromaticmetaphor.agram.FileBrowser$android.widget.AdapterView$OnItemClickListener1,false
False,False,True,True,False,False,us.achromaticmetaphor.agram.MainActivity$android.widget.AdapterView$OnItemClickListener1,false
False,False,True,True,False,False,us.achromaticmetaphor.agram.MainActivity$us.achromaticmetaphor.agram.Wordlist$OnCompleteListener2,false
False,False,False,True,False,False,us.achromaticmetaphor.agram.MainActivity$android.content.DialogInterface$OnClickListener4,false
False,False,False,True,False,False,us.achromaticmetaphor.agram.MainActivity$android.content.DialogInterface$OnClickListener6,false
False,False,False,True,False,False,us.achromaticmetaphor.agram.Wordlist$android.os.AsyncTask1,false
False,False,False,False,True,False,us.achromaticmetaphor.agram.Wordlist$OnCompleteListener,false
False,False,False,True,False,False,ca.mimic.apphangar.AppsWidgetSettings$android.view.View$OnClickListenerStatsWidgetFragment,false
False,False,True,True,False,False,ca.mimic.apphangar.AppsWidgetSettings$android.preference.Preference$OnPreferenceChangeListenerStatsWidgetFragment,false
True,False,True,True,False,False,ca.mimic.apphangar.AppsWidgetSettings$StatsWidgetFragment,false
False,False,True,False,False,False,ca.mimic.apphangar.Contribute$android.view.View$OnClickListener1,false
False,False,True,False,False,False,ca.mimic.apphangar.Contribute$android.view.View$OnClickListener2,false
False,False,True,False,False,False,ca.mimic.apphangar.Contribute$android.view.View$OnClickListener3,false
False,False,True,False,False,False,ca.mimic.apphangar.Contribute$android.view.View$OnClickListener4,false
False,False,True,False,False,False,ca.mimic.apphangar.Donate$android.content.ServiceConnection1,false
False,False,True,False,False,False,ca.mimic.apphangar.Donate$android.view.View$OnClickListener2,false
False,False,True,True,False,False,ca.mimic.apphangar.Donate$android.view.View$OnClickListener3,false
False,False,False,True,False,False,ca.mimic.apphangar.IconPackHelper$android.content.DialogInterface$OnClickListener1,false
True,False,True,False,False,False,ca.mimic.apphangar.IconPackHelper$IconPackInfo,false
True,False,True,True,False,False,ca.mimic.apphangar.IconPackHelper$IconAdapter,false
True,False,False,True,False,False,ca.mimic.apphangar.Instructions$PlaceholderFragment,false
False,False,True,False,False,False,ca.mimic.apphangar.License$android.view.View$OnClickListener1,false
False,False,False,True,False,False,ca.mimic.apphangar.Settings$android.content.DialogInterface$OnClickListener6,false
False,False,False,True,False,False,ca.mimic.apphangar.Settings$android.app.AlertDialog$OnDismissListener9,false
False,False,False,True,False,False,ca.mimic.apphangar.Settings$android.content.ServiceConnection1,false
True,False,True,False,False,False,ca.mimic.apphangar.Settings$ServiceCall,false
False,False,False,True,False,False,ca.mimic.apphangar.Settings$java.lang.RunnableIconPackUpdate,false
True,False,True,True,False,False,ca.mimic.apphangar.Settings$IconPackUpdate,false
False,False,False,True,False,False,ca.mimic.apphangar.Settings$java.lang.Runnable10,false
True,False,True,False,False,False,ca.mimic.apphangar.Settings$PrefsGet,false
True,False,False,False,False,False,ca.mimic.apphangar.Settings$GetFragments,false
False,False,True,True,False,False,ca.mimic.apphangar.Settings$android.content.DialogInterface$OnClickListenerPrefsFragment,false
False,False,True,True,False,False,ca.mimic.apphangar.Settings$android.content.DialogInterface$OnClickListenerPrefsFragment,false
False,False,True,True,False,False,ca.mimic.apphangar.Settings$android.preference.Preference$OnPreferenceChangeListenerPrefsFragment,false
True,False,True,True,False,False,ca.mimic.apphangar.Settings$PrefsFragment,false
False,False,False,True,False,False,ca.mimic.apphangar.Settings$android.widget.AdapterView$OnItemSelectedListenerAppsFragment,false
False,False,False,True,False,False,ca.mimic.apphangar.Settings$android.view.animation.Animation$AnimationListenerAppsFragment,false
False,False,False,True,False,False,ca.mimic.apphangar.Settings$java.lang.RunnableAppsFragment,false
False,False,False,True,False,False,ca.mimic.apphangar.Settings$android.widget.PopupMenu$OnMenuItemClickListenerAppsFragment,false
True,False,True,True,False,False,ca.mimic.apphangar.Settings$AppsFragment,false
True,False,False,False,False,False,ca.mimic.apphangar.Settings$SectionsPagerAdapter,false
False,False,False,True,False,False,ca.mimic.apphangar.StatsWidgetSettings$android.view.View$OnClickListenerStatsWidgetFragment,false
False,False,True,True,False,False,ca.mimic.apphangar.StatsWidgetSettings$android.preference.Preference$OnPreferenceChangeListenerStatsWidgetFragment,false
True,False,True,True,False,False,ca.mimic.apphangar.StatsWidgetSettings$StatsWidgetFragment,false
True,False,True,False,False,False,ca.mimic.apphangar.Tools$TaskInfoOrder,false
True,False,True,False,False,False,ca.mimic.apphangar.Tools$TaskInfo,false
True,False,True,False,False,False,ca.mimic.apphangar.Tools$LollipopTaskInfo,false
True,False,True,True,False,False,ca.mimic.apphangar.Tools$AppRowComparator,false
True,False,True,True,False,False,ca.mimic.apphangar.Tools$TasksModelComparator,false
True,False,True,False,False,False,ca.mimic.apphangar.Tools$UsageStatsComparator,false
True,False,True,False,False,False,ca.mimic.apphangar.Tools$TaskComparator,false
False,False,True,True,False,False,ca.mimic.apphangar.WatchfulService$ca.mimic.apphangar.IWatchfulService$Stub3,false
False,False,True,True,False,False,ca.mimic.apphangar.WatchfulService$java.lang.Runnable4,false
False,False,True,True,False,False,ca.mimic.apphangar.WatchfulService$java.lang.Runnable1,false
False,False,True,False,False,False,ca.mimic.apphangar.WatchfulService$android.content.BroadcastReceiver2,false
True,False,True,False,False,False,com.viewpagerindicator.CirclePageIndicator$SavedState,false
False,False,True,True,False,False,net.margaritov.preference.colorpicker.ColorPickerDialog$android.content.ComponentCallbacks1,false
False,False,True,True,False,False,net.margaritov.preference.colorpicker.ColorPickerDialog$android.widget.TextView$OnEditorActionListener2,false
True,False,True,False,False,False,net.margaritov.preference.colorpicker.ColorPickerPreference$SavedState,false
False,False,False,False,True,False,net.margaritov.preference.colorpicker.ColorPickerDialog$OnColorChangedListener,false
False,False,False,False,True,False,net.margaritov.preference.colorpicker.ColorPickerView$OnColorChangedListener,false
False,False,True,False,False,False,ch.ihdg.calendarcolor.CalendarListActivity$android.widget.SimpleCursorAdapter$ViewBinder1,false
False,False,True,False,False,False,ch.ihdg.calendarcolor.ColorPickerActivity$com.larswerkman.holocolorpicker.ColorPicker$OnColorChangedListener1,false
False,False,True,False,False,False,ch.ihdg.calendarcolor.ColorPickerActivity$android.text.TextWatcher2,false
False,False,True,False,False,False,ch.ihdg.calendarcolor.ColorPickerActivity$android.view.View$OnClickListener4,false
False,False,False,True,False,False,com.anddevw.getchromium.GetChromium$android.view.View$OnClickListener1,false
False,False,False,True,False,False,com.anddevw.getchromium.GetChromium$android.view.View$OnClickListener2,false
False,False,False,True,False,False,com.anddevw.getchromium.GetChromium$android.view.View$OnClickListener3,false
False,False,False,True,False,False,com.anddevw.getchromium.GetChromium$DownloadTask,false
False,False,True,True,False,False,com.github.axet.callrecorder.activities.MainActivity$android.content.BroadcastReceiver1,false
False,False,False,True,False,False,com.github.axet.callrecorder.activities.MainActivity$android.widget.CompoundButton$OnCheckedChangeListener5,false
False,False,False,True,False,False,com.github.axet.callrecorder.activities.MainActivity$android.content.DialogInterface$OnShowListener5,false
False,False,True,False,False,False,com.github.axet.callrecorder.activities.MainActivity$android.support.v7.widget.SearchView$OnQueryTextListener6,false
False,False,True,False,False,False,com.github.axet.callrecorder.activities.MainActivity$android.support.v7.widget.SearchView$OnCloseListener7,false
False,False,True,False,False,False,com.github.axet.callrecorder.activities.MainActivity$java.lang.Runnable12,false
False,False,True,False,False,False,com.github.axet.callrecorder.activities.MainActivity$java.lang.Runnable13,false
False,False,True,True,False,False,com.github.axet.callrecorder.activities.MainActivity$java.lang.Runnable13,false
False,False,True,False,False,False,com.github.axet.callrecorder.activities.MainActivity$java.lang.Runnable16,false
False,False,False,True,False,False,com.github.axet.callrecorder.activities.RecentCallActivity$java.lang.Runnable1,false
False,False,True,True,False,False,com.github.axet.callrecorder.activities.RecentCallActivity$android.view.View$OnClickListener2,false
False,False,False,True,False,False,com.github.axet.callrecorder.activities.RecentCallActivity$android.content.DialogInterface$OnClickListener5,false
False,False,False,True,False,False,com.github.axet.callrecorder.activities.RecentCallActivity$android.content.DialogInterface$OnDismissListener3,false
False,False,False,True,False,False,com.github.axet.callrecorder.activities.RecentCallActivity$android.view.View$OnClickListener6,false
False,False,False,True,False,False,com.github.axet.callrecorder.activities.RecentCallActivity$android.support.v7.view.WindowCallbackWrapper6,false
False,False,True,True,False,False,com.github.axet.callrecorder.activities.RecentCallActivity$android.content.DialogInterface$OnShowListener6,false
False,False,True,True,False,False,com.github.axet.callrecorder.activities.RecentCallActivity$android.content.DialogInterface$OnClickListener7,false
False,False,False,True,False,False,com.github.axet.callrecorder.activities.SettingsActivity$android.support.v7.preference.Preference$OnPreferenceChangeListenerGeneralPreferenceFragment,false
True,False,False,True,False,False,com.github.axet.callrecorder.activities.SettingsActivity$GeneralPreferenceFragment,false
False,False,False,True,False,False,com.github.axet.callrecorder.app.Recordings$android.view.View$OnClickListener1,false
False,False,True,True,False,False,com.github.axet.callrecorder.app.Recordings$android.view.View$OnClickListener2,false
False,False,True,True,False,False,com.github.axet.callrecorder.app.Recordings$android.view.View$OnClickListener3,false
False,True,False,False,False,False,com.github.axet.callrecorder.app.SurveysReader$Status,false
False,False,False,True,False,False,com.github.axet.callrecorder.services.RecordingService$java.lang.Runnable1,false
True,False,False,False,False,False,com.github.axet.callrecorder.services.RecordingService$MediaRecorderThread,false
True,False,True,False,False,False,com.github.axet.callrecorder.services.RecordingService$CallInfo,false
False,False,False,True,False,False,com.github.axet.callrecorder.services.RecordingService$RecordingReceiver,false
False,False,True,True,False,False,com.github.axet.callrecorder.services.RecordingService$PhoneStateReceiver,false
False,False,True,True,False,False,com.github.axet.callrecorder.services.RecordingService$PhoneStateChangeListener,false
False,False,False,True,False,False,com.github.axet.callrecorder.services.RecordingService$java.lang.Runnable3,false
False,False,False,True,False,False,com.github.axet.callrecorder.services.RecordingService$java.lang.Runnable3,false
False,False,True,True,False,False,com.github.axet.callrecorder.services.RecordingService$java.lang.Thread3,false
False,False,False,True,False,False,com.github.axet.callrecorder.services.RecordingService$android.media.MediaRecorder$OnErrorListener4,false
False,False,False,True,False,False,com.github.axet.callrecorder.services.RecordingService$java.lang.Runnable5,false
False,False,False,True,False,False,com.github.axet.callrecorder.services.RecordingService$java.lang.Runnable5,false
False,False,True,True,False,False,com.github.axet.callrecorder.services.RecordingService$com.github.axet.callrecorder.services.RecordingService$MediaRecorderThread5,false
False,False,True,True,False,False,com.github.axet.callrecorder.services.RecordingService$java.lang.Runnable6,false
False,False,True,False,False,False,com.github.axet.callrecorder.services.RecordingService$java.lang.Runnable7,false
False,False,True,True,False,False,com.github.axet.callrecorder.services.RecordingService$java.lang.Runnable9,false
False,False,False,True,False,False,com.github.axet.callrecorder.services.RecordingService$java.lang.Runnable10,false
False,False,True,True,False,False,com.github.axet.callrecorder.services.RecordingService$java.lang.Runnable11,false
False,False,True,True,False,False,com.github.axet.callrecorder.services.RecordingService$com.github.axet.callrecorder.services.RecordingService$Success12,false
False,False,False,True,False,False,com.github.axet.callrecorder.services.TileService$android.content.SharedPreferences$OnSharedPreferenceChangeListener1,false
False,False,False,False,True,False,com.github.axet.callrecorder.services.RecordingService$Success,false
False,False,True,False,False,False,com.github.axet.filemanager.activities.FullscreenActivity$android.view.animation.Animation$AnimationListener1,false
False,False,True,False,False,False,com.github.axet.filemanager.activities.FullscreenActivity$java.lang.Runnable1,false
False,False,True,True,False,False,com.github.axet.filemanager.activities.FullscreenActivity$PagerAdapter,false
False,False,True,True,False,False,com.github.axet.filemanager.activities.FullscreenActivity$com.github.axet.androidlibrary.widgets.PinchGesture2,false
False,False,False,True,False,False,com.github.axet.filemanager.activities.FullscreenActivity$android.view.GestureDetector$OnGestureListener4,false
False,False,True,True,False,False,com.github.axet.filemanager.activities.FullscreenActivity$android.view.View$OnTouchListener5,false
